,location,date,total_cases,total_deaths,total_tests,population,median_age
9812,Sri Lanka,2020-01-19,0,0,,21413250.0,34.1
9813,Sri Lanka,2020-01-20,0,0,,21413250.0,34.1
9814,Sri Lanka,2020-01-21,0,0,,21413250.0,34.1
9815,Sri Lanka,2020-01-22,0,0,,21413250.0,34.1
9816,Sri Lanka,2020-01-23,0,0,,21413250.0,34.1
9817,Sri Lanka,2020-01-24,0,0,,21413250.0,34.1
9818,Sri Lanka,2020-01-25,0,0,,21413250.0,34.1
9819,Sri Lanka,2020-01-26,0,0,,21413250.0,34.1
9820,Sri Lanka,2020-01-27,0,0,,21413250.0,34.1
9821,Sri Lanka,2020-01-28,1,0,,21413250.0,34.1
9822,Sri Lanka,2020-01-29,1,0,,21413250.0,34.1
9823,Sri Lanka,2020-01-30,1,0,,21413250.0,34.1
9824,Sri Lanka,2020-01-31,1,0,,21413250.0,34.1
9825,Sri Lanka,2020-02-01,1,0,,21413250.0,34.1
9826,Sri Lanka,2020-02-02,1,0,,21413250.0,34.1
9827,Sri Lanka,2020-02-03,1,0,,21413250.0,34.1
9828,Sri Lanka,2020-02-04,1,0,,21413250.0,34.1
9829,Sri Lanka,2020-02-05,1,0,,21413250.0,34.1
9830,Sri Lanka,2020-02-06,1,0,,21413250.0,34.1
9831,Sri Lanka,2020-02-07,1,0,,21413250.0,34.1
9832,Sri Lanka,2020-02-08,1,0,,21413250.0,34.1
9833,Sri Lanka,2020-02-09,1,0,,21413250.0,34.1
9834,Sri Lanka,2020-02-10,1,0,,21413250.0,34.1
9835,Sri Lanka,2020-02-11,1,0,,21413250.0,34.1
9836,Sri Lanka,2020-02-12,1,0,,21413250.0,34.1
9837,Sri Lanka,2020-02-13,1,0,,21413250.0,34.1
9838,Sri Lanka,2020-02-14,1,0,,21413250.0,34.1
9839,Sri Lanka,2020-02-15,1,0,,21413250.0,34.1
9840,Sri Lanka,2020-02-16,1,0,,21413250.0,34.1
9841,Sri Lanka,2020-02-17,1,0,,21413250.0,34.1
9842,Sri Lanka,2020-02-18,1,0,,21413250.0,34.1
9843,Sri Lanka,2020-02-19,1,0,,21413250.0,34.1
9844,Sri Lanka,2020-02-20,1,0,,21413250.0,34.1
9845,Sri Lanka,2020-02-21,1,0,,21413250.0,34.1
9846,Sri Lanka,2020-02-22,1,0,,21413250.0,34.1
9847,Sri Lanka,2020-02-23,1,0,,21413250.0,34.1
9848,Sri Lanka,2020-02-24,1,0,,21413250.0,34.1
9849,Sri Lanka,2020-02-25,1,0,,21413250.0,34.1
9850,Sri Lanka,2020-02-26,1,0,,21413250.0,34.1
9851,Sri Lanka,2020-02-27,1,0,,21413250.0,34.1
9852,Sri Lanka,2020-02-28,1,0,,21413250.0,34.1
9853,Sri Lanka,2020-02-29,1,0,,21413250.0,34.1
9854,Sri Lanka,2020-03-01,1,0,,21413250.0,34.1
9855,Sri Lanka,2020-03-02,1,0,,21413250.0,34.1
9856,Sri Lanka,2020-03-12,2,0,,21413250.0,34.1
9857,Sri Lanka,2020-03-13,3,0,,21413250.0,34.1
9858,Sri Lanka,2020-03-14,6,0,,21413250.0,34.1
9859,Sri Lanka,2020-03-15,11,0,,21413250.0,34.1
9860,Sri Lanka,2020-03-16,19,0,,21413250.0,34.1
9861,Sri Lanka,2020-03-17,29,0,,21413250.0,34.1
9862,Sri Lanka,2020-03-18,42,0,,21413250.0,34.1
9863,Sri Lanka,2020-03-19,42,0,,21413250.0,34.1
9864,Sri Lanka,2020-03-20,53,0,,21413250.0,34.1
9865,Sri Lanka,2020-03-21,66,0,,21413250.0,34.1
9866,Sri Lanka,2020-03-22,78,0,,21413250.0,34.1
9867,Sri Lanka,2020-03-23,87,0,,21413250.0,34.1
9868,Sri Lanka,2020-03-24,97,0,,21413250.0,34.1
9869,Sri Lanka,2020-03-25,102,0,,21413250.0,34.1
9870,Sri Lanka,2020-03-26,102,0,,21413250.0,34.1
9871,Sri Lanka,2020-03-27,106,0,,21413250.0,34.1
9872,Sri Lanka,2020-03-28,106,0,,21413250.0,34.1
9873,Sri Lanka,2020-03-29,115,1,,21413250.0,34.1
9874,Sri Lanka,2020-03-30,120,1,,21413250.0,34.1
9875,Sri Lanka,2020-03-31,120,1,,21413250.0,34.1
9876,Sri Lanka,2020-04-01,122,2,,21413250.0,34.1
9877,Sri Lanka,2020-04-02,143,2,,21413250.0,34.1
9878,Sri Lanka,2020-04-03,148,3,,21413250.0,34.1
9879,Sri Lanka,2020-04-04,151,4,,21413250.0,34.1
9880,Sri Lanka,2020-04-05,159,5,,21413250.0,34.1
9881,Sri Lanka,2020-04-06,166,5,,21413250.0,34.1
9882,Sri Lanka,2020-04-07,178,5,,21413250.0,34.1
9883,Sri Lanka,2020-04-08,185,6,,21413250.0,34.1
9884,Sri Lanka,2020-04-09,189,7,,21413250.0,34.1
9885,Sri Lanka,2020-04-10,190,7,,21413250.0,34.1
9886,Sri Lanka,2020-04-11,197,7,,21413250.0,34.1
9887,Sri Lanka,2020-04-12,199,7,,21413250.0,34.1
9888,Sri Lanka,2020-04-13,210,7,,21413250.0,34.1
9889,Sri Lanka,2020-04-14,218,7,,21413250.0,34.1
9890,Sri Lanka,2020-04-15,233,7,,21413250.0,34.1
9891,Sri Lanka,2020-04-16,237,7,,21413250.0,34.1
9892,Sri Lanka,2020-04-17,238,7,,21413250.0,34.1
9893,Sri Lanka,2020-04-18,244,7,,21413250.0,34.1
9894,Sri Lanka,2020-04-19,254,7,,21413250.0,34.1
9895,Sri Lanka,2020-04-20,295,7,,21413250.0,34.1
9896,Sri Lanka,2020-04-21,304,7,,21413250.0,34.1
9897,Sri Lanka,2020-04-22,310,7,,21413250.0,34.1
9898,Sri Lanka,2020-04-23,330,7,,21413250.0,34.1
9899,Sri Lanka,2020-04-24,368,7,,21413250.0,34.1
9900,Sri Lanka,2020-04-25,420,7,,21413250.0,34.1
9901,Sri Lanka,2020-04-26,462,7,,21413250.0,34.1
9902,Sri Lanka,2020-04-27,523,7,,21413250.0,34.1
9903,Sri Lanka,2020-04-28,588,7,,21413250.0,34.1
9904,Sri Lanka,2020-04-29,619,7,,21413250.0,34.1
9905,Sri Lanka,2020-04-30,649,7,,21413250.0,34.1
9906,Sri Lanka,2020-05-01,665,7,,21413250.0,34.1
9907,Sri Lanka,2020-05-02,690,7,,21413250.0,34.1
9908,Sri Lanka,2020-05-03,705,7,,21413250.0,34.1
9909,Sri Lanka,2020-05-04,718,7,,21413250.0,34.1
9910,Sri Lanka,2020-05-05,755,8,,21413250.0,34.1
9911,Sri Lanka,2020-05-06,771,9,,21413250.0,34.1
9912,Sri Lanka,2020-05-07,797,9,,21413250.0,34.1
9913,Sri Lanka,2020-05-08,824,9,,21413250.0,34.1
9914,Sri Lanka,2020-05-09,835,9,,21413250.0,34.1
9915,Sri Lanka,2020-05-10,847,9,,21413250.0,34.1
9916,Sri Lanka,2020-05-11,863,9,,21413250.0,34.1
9917,Sri Lanka,2020-05-12,869,9,,21413250.0,34.1
9918,Sri Lanka,2020-05-13,889,9,,21413250.0,34.1
9919,Sri Lanka,2020-05-14,915,9,,21413250.0,34.1
9920,Sri Lanka,2020-05-15,925,9,,21413250.0,34.1
9921,Lesotho,2020-05-15,1,0,,2142252.0,22.2
9922,Lithuania,2019-12-31,0,0,,2722291.0,43.5
9923,Lithuania,2020-01-01,0,0,,2722291.0,43.5
9924,Lithuania,2020-01-02,0,0,,2722291.0,43.5
9925,Lithuania,2020-01-03,0,0,,2722291.0,43.5
9926,Lithuania,2020-01-04,0,0,,2722291.0,43.5
9927,Lithuania,2020-01-05,0,0,,2722291.0,43.5
9928,Lithuania,2020-01-06,0,0,,2722291.0,43.5
9929,Lithuania,2020-01-07,0,0,,2722291.0,43.5
9930,Lithuania,2020-01-08,0,0,,2722291.0,43.5
9931,Lithuania,2020-01-09,0,0,,2722291.0,43.5
9932,Lithuania,2020-01-10,0,0,,2722291.0,43.5
9933,Lithuania,2020-01-11,0,0,,2722291.0,43.5
9934,Lithuania,2020-01-12,0,0,,2722291.0,43.5
9935,Lithuania,2020-01-13,0,0,,2722291.0,43.5
9936,Lithuania,2020-01-14,0,0,,2722291.0,43.5
9937,Lithuania,2020-01-15,0,0,,2722291.0,43.5
9938,Lithuania,2020-01-16,0,0,,2722291.0,43.5
9939,Lithuania,2020-01-17,0,0,,2722291.0,43.5
9940,Lithuania,2020-01-18,0,0,,2722291.0,43.5
9941,Lithuania,2020-01-19,0,0,,2722291.0,43.5
9942,Lithuania,2020-01-20,0,0,,2722291.0,43.5
9943,Lithuania,2020-01-21,0,0,,2722291.0,43.5
9944,Lithuania,2020-01-22,0,0,,2722291.0,43.5
9945,Lithuania,2020-01-23,0,0,,2722291.0,43.5
9946,Lithuania,2020-01-24,0,0,,2722291.0,43.5
9947,Lithuania,2020-01-25,0,0,,2722291.0,43.5
9948,Lithuania,2020-01-26,0,0,,2722291.0,43.5
9949,Lithuania,2020-01-27,0,0,,2722291.0,43.5
9950,Lithuania,2020-01-28,0,0,,2722291.0,43.5
9951,Lithuania,2020-01-29,0,0,,2722291.0,43.5
9952,Lithuania,2020-01-30,0,0,,2722291.0,43.5
9953,Lithuania,2020-01-31,0,0,,2722291.0,43.5
9954,Lithuania,2020-02-01,0,0,,2722291.0,43.5
9955,Lithuania,2020-02-02,0,0,,2722291.0,43.5
9956,Lithuania,2020-02-03,0,0,,2722291.0,43.5
9957,Lithuania,2020-02-04,0,0,,2722291.0,43.5
9958,Lithuania,2020-02-05,0,0,,2722291.0,43.5
9959,Lithuania,2020-02-06,0,0,,2722291.0,43.5
9960,Lithuania,2020-02-07,0,0,,2722291.0,43.5
9961,Lithuania,2020-02-08,0,0,,2722291.0,43.5
9962,Lithuania,2020-02-09,0,0,,2722291.0,43.5
9963,Lithuania,2020-02-10,0,0,,2722291.0,43.5
9964,Lithuania,2020-02-11,0,0,,2722291.0,43.5
9965,Lithuania,2020-02-12,0,0,,2722291.0,43.5
9966,Lithuania,2020-02-13,0,0,,2722291.0,43.5
9967,Lithuania,2020-02-14,0,0,,2722291.0,43.5
9968,Lithuania,2020-02-15,0,0,,2722291.0,43.5
9969,Lithuania,2020-02-16,0,0,,2722291.0,43.5
9970,Lithuania,2020-02-17,0,0,,2722291.0,43.5
9971,Lithuania,2020-02-18,0,0,,2722291.0,43.5
9972,Lithuania,2020-02-19,0,0,,2722291.0,43.5
9973,Lithuania,2020-02-20,0,0,,2722291.0,43.5
9974,Lithuania,2020-02-21,0,0,,2722291.0,43.5
9975,Lithuania,2020-02-22,0,0,,2722291.0,43.5
9976,Lithuania,2020-02-23,0,0,,2722291.0,43.5
9977,Lithuania,2020-02-24,0,0,,2722291.0,43.5
9978,Lithuania,2020-02-25,0,0,,2722291.0,43.5
9979,Lithuania,2020-02-26,0,0,,2722291.0,43.5
9980,Lithuania,2020-02-27,0,0,,2722291.0,43.5
9981,Lithuania,2020-02-28,1,0,76.0,2722291.0,43.5
9982,Lithuania,2020-02-29,1,0,,2722291.0,43.5
9983,Lithuania,2020-03-01,1,0,,2722291.0,43.5
9984,Lithuania,2020-03-02,1,0,,2722291.0,43.5
9985,Lithuania,2020-03-04,0,0,226.0,2722291.0,43.5
9986,Lithuania,2020-03-11,3,0,,2722291.0,43.5
9987,Lithuania,2020-03-12,3,0,,2722291.0,43.5
9988,Lithuania,2020-03-13,0,0,366.0,2722291.0,43.5
9989,Lithuania,2020-03-14,6,0,,2722291.0,43.5
9990,Lithuania,2020-03-15,9,0,,2722291.0,43.5
9991,Lithuania,2020-03-16,14,0,624.0,2722291.0,43.5
9992,Lithuania,2020-03-17,17,0,742.0,2722291.0,43.5
9993,Lithuania,2020-03-18,25,0,935.0,2722291.0,43.5
9994,Lithuania,2020-03-19,33,0,,2722291.0,43.5
9995,Lithuania,2020-03-20,48,0,,2722291.0,43.5
9996,Lithuania,2020-03-21,69,1,,2722291.0,43.5
9997,Lithuania,2020-03-22,105,1,2086.0,2722291.0,43.5
9998,Lithuania,2020-03-23,143,1,,2722291.0,43.5
9999,Lithuania,2020-03-24,179,1,,2722291.0,43.5
10000,Lithuania,2020-03-25,209,2,3471.0,2722291.0,43.5
10001,Lithuania,2020-03-26,274,4,,2722291.0,43.5
10002,Lithuania,2020-03-27,299,4,5495.0,2722291.0,43.5
10003,Lithuania,2020-03-28,358,5,6900.0,2722291.0,43.5
10004,Lithuania,2020-03-29,394,7,8424.0,2722291.0,43.5
10005,Lithuania,2020-03-30,484,7,9891.0,2722291.0,43.5
10006,Lithuania,2020-03-31,484,7,,2722291.0,43.5
10007,Lithuania,2020-04-01,533,7,12574.0,2722291.0,43.5
10008,Lithuania,2020-04-02,581,8,15623.0,2722291.0,43.5
10009,Lithuania,2020-04-03,649,9,18432.0,2722291.0,43.5
10010,Lithuania,2020-04-04,771,9,21376.0,2722291.0,43.5
10011,Lithuania,2020-04-05,771,9,23645.0,2722291.0,43.5
10012,Lithuania,2020-04-06,811,13,25599.0,2722291.0,43.5
10013,Lithuania,2020-04-07,843,14,27807.0,2722291.0,43.5
10014,Lithuania,2020-04-08,880,15,,2722291.0,43.5
10015,Lithuania,2020-04-09,912,15,32809.0,2722291.0,43.5
10016,Lithuania,2020-04-10,955,15,36051.0,2722291.0,43.5
10017,Lithuania,2020-04-11,999,17,38472.0,2722291.0,43.5
10018,Lithuania,2020-04-12,1053,23,,2722291.0,43.5
10019,Lithuania,2020-04-13,1062,24,41503.0,2722291.0,43.5
10020,Lithuania,2020-04-14,1070,24,42690.0,2722291.0,43.5
10021,Lithuania,2020-04-15,1070,24,44677.0,2722291.0,43.5
10022,Lithuania,2020-04-16,1091,29,48537.0,2722291.0,43.5
10023,Lithuania,2020-04-17,1149,32,53101.0,2722291.0,43.5
10024,Lithuania,2020-04-18,1239,33,58816.0,2722291.0,43.5
10025,Lithuania,2020-04-19,1298,33,64035.0,2722291.0,43.5
10026,Lithuania,2020-04-20,1326,36,66352.0,2722291.0,43.5
10027,Lithuania,2020-04-21,1350,37,70753.0,2722291.0,43.5
10028,Lithuania,2020-04-22,1370,38,76793.0,2722291.0,43.5
10029,Lithuania,2020-04-23,1398,38,83591.0,2722291.0,43.5
10030,Lithuania,2020-04-24,1410,40,90992.0,2722291.0,43.5
10031,Lithuania,2020-04-25,1410,40,98948.0,2722291.0,43.5
10032,Lithuania,2020-04-26,1426,41,104488.0,2722291.0,43.5
10033,Lithuania,2020-04-27,1438,41,106775.0,2722291.0,43.5
10034,Lithuania,2020-04-28,1449,41,111809.0,2722291.0,43.5
10035,Lithuania,2020-04-29,1344,44,118201.0,2722291.0,43.5
10036,Lithuania,2020-04-30,1375,45,125555.0,2722291.0,43.5
10037,Lithuania,2020-05-01,1385,45,132768.0,2722291.0,43.5
10038,Lithuania,2020-05-02,1399,45,138270.0,2722291.0,43.5
10039,Lithuania,2020-05-03,1406,46,141678.0,2722291.0,43.5
10040,Lithuania,2020-05-04,1410,46,144029.0,2722291.0,43.5
10041,Lithuania,2020-05-05,1419,46,149106.0,2722291.0,43.5
10042,Lithuania,2020-05-06,1423,46,156493.0,2722291.0,43.5
10043,Lithuania,2020-05-07,1428,48,164088.0,2722291.0,43.5
10044,Lithuania,2020-05-08,1433,49,172191.0,2722291.0,43.5
10045,Lithuania,2020-05-09,1436,49,180332.0,2722291.0,43.5
10046,Lithuania,2020-05-10,1444,50,183913.0,2722291.0,43.5
10047,Lithuania,2020-05-11,1479,50,186565.0,2722291.0,43.5
10048,Lithuania,2020-05-12,1485,50,192386.0,2722291.0,43.5
10049,Lithuania,2020-05-13,1491,50,200264.0,2722291.0,43.5
10050,Lithuania,2020-05-14,1505,54,208253.0,2722291.0,43.5
10051,Lithuania,2020-05-15,1511,54,,2722291.0,43.5
10052,Luxembourg,2019-12-31,0,0,,625976.0,39.7
10053,Luxembourg,2020-01-01,0,0,,625976.0,39.7
10054,Luxembourg,2020-01-02,0,0,,625976.0,39.7
10055,Luxembourg,2020-01-03,0,0,,625976.0,39.7
10056,Luxembourg,2020-01-04,0,0,,625976.0,39.7
10057,Luxembourg,2020-01-05,0,0,,625976.0,39.7
10058,Luxembourg,2020-01-06,0,0,,625976.0,39.7
10059,Luxembourg,2020-01-07,0,0,,625976.0,39.7
10060,Luxembourg,2020-01-08,0,0,,625976.0,39.7
10061,Luxembourg,2020-01-09,0,0,,625976.0,39.7
10062,Luxembourg,2020-01-10,0,0,,625976.0,39.7
10063,Luxembourg,2020-01-11,0,0,,625976.0,39.7
10064,Luxembourg,2020-01-12,0,0,,625976.0,39.7
10065,Luxembourg,2020-01-13,0,0,,625976.0,39.7
10066,Luxembourg,2020-01-14,0,0,,625976.0,39.7
10067,Luxembourg,2020-01-15,0,0,,625976.0,39.7
10068,Luxembourg,2020-01-16,0,0,,625976.0,39.7
10069,Luxembourg,2020-01-17,0,0,,625976.0,39.7
10070,Luxembourg,2020-01-18,0,0,,625976.0,39.7
10071,Luxembourg,2020-01-19,0,0,,625976.0,39.7
10072,Luxembourg,2020-01-20,0,0,,625976.0,39.7
10073,Luxembourg,2020-01-21,0,0,,625976.0,39.7
10074,Luxembourg,2020-01-22,0,0,,625976.0,39.7
10075,Luxembourg,2020-01-23,0,0,,625976.0,39.7
10076,Luxembourg,2020-01-24,0,0,,625976.0,39.7
10077,Luxembourg,2020-01-25,0,0,,625976.0,39.7
10078,Luxembourg,2020-01-26,0,0,,625976.0,39.7
10079,Luxembourg,2020-01-27,0,0,,625976.0,39.7
10080,Luxembourg,2020-01-28,0,0,,625976.0,39.7
10081,Luxembourg,2020-01-29,0,0,,625976.0,39.7
10082,Luxembourg,2020-01-30,0,0,,625976.0,39.7
10083,Luxembourg,2020-01-31,0,0,,625976.0,39.7
10084,Luxembourg,2020-02-01,0,0,,625976.0,39.7
10085,Luxembourg,2020-02-02,0,0,,625976.0,39.7
10086,Luxembourg,2020-02-03,0,0,,625976.0,39.7
10087,Luxembourg,2020-02-04,0,0,,625976.0,39.7
10088,Luxembourg,2020-02-05,0,0,,625976.0,39.7
10089,Luxembourg,2020-02-06,0,0,,625976.0,39.7
10090,Luxembourg,2020-02-07,0,0,,625976.0,39.7
10091,Luxembourg,2020-02-08,0,0,,625976.0,39.7
10092,Luxembourg,2020-02-09,0,0,,625976.0,39.7
10093,Luxembourg,2020-02-10,0,0,,625976.0,39.7
10094,Luxembourg,2020-02-11,0,0,,625976.0,39.7
10095,Luxembourg,2020-02-12,0,0,,625976.0,39.7
10096,Luxembourg,2020-02-13,0,0,,625976.0,39.7
10097,Luxembourg,2020-02-14,0,0,,625976.0,39.7
10098,Luxembourg,2020-02-15,0,0,,625976.0,39.7
10099,Luxembourg,2020-02-16,0,0,,625976.0,39.7
10100,Luxembourg,2020-02-17,0,0,,625976.0,39.7
10101,Luxembourg,2020-02-18,0,0,,625976.0,39.7
10102,Luxembourg,2020-02-19,0,0,,625976.0,39.7
10103,Luxembourg,2020-02-20,0,0,,625976.0,39.7
10104,Luxembourg,2020-02-21,0,0,,625976.0,39.7
10105,Luxembourg,2020-02-22,0,0,,625976.0,39.7
10106,Luxembourg,2020-02-23,0,0,,625976.0,39.7
10107,Luxembourg,2020-02-24,0,0,,625976.0,39.7
10108,Luxembourg,2020-02-25,0,0,,625976.0,39.7
10109,Luxembourg,2020-02-26,0,0,,625976.0,39.7
10110,Luxembourg,2020-02-27,0,0,,625976.0,39.7
10111,Luxembourg,2020-02-28,0,0,,625976.0,39.7
10112,Luxembourg,2020-02-29,0,0,,625976.0,39.7
10113,Luxembourg,2020-03-01,1,0,,625976.0,39.7
10114,Luxembourg,2020-03-02,1,0,,625976.0,39.7
10115,Luxembourg,2020-03-07,3,0,,625976.0,39.7
10116,Luxembourg,2020-03-09,5,0,,625976.0,39.7
10117,Luxembourg,2020-03-11,7,0,,625976.0,39.7
10118,Luxembourg,2020-03-12,7,0,,625976.0,39.7
10119,Luxembourg,2020-03-13,26,0,,625976.0,39.7
10120,Luxembourg,2020-03-14,38,1,,625976.0,39.7
10121,Luxembourg,2020-03-16,77,1,,625976.0,39.7
10122,Luxembourg,2020-03-17,81,1,,625976.0,39.7
10123,Luxembourg,2020-03-18,140,1,,625976.0,39.7
10124,Luxembourg,2020-03-19,210,2,,625976.0,39.7
10125,Luxembourg,2020-03-20,345,4,,625976.0,39.7
10126,Luxembourg,2020-03-21,484,5,,625976.0,39.7
10127,Luxembourg,2020-03-22,670,8,,625976.0,39.7
10128,Luxembourg,2020-03-23,798,8,,625976.0,39.7
10129,Luxembourg,2020-03-24,875,8,,625976.0,39.7
10130,Luxembourg,2020-03-25,1099,8,,625976.0,39.7
10131,Luxembourg,2020-03-26,1333,8,,625976.0,39.7
10132,Luxembourg,2020-03-27,1453,9,,625976.0,39.7
10133,Luxembourg,2020-03-28,1605,15,,625976.0,39.7
10134,Luxembourg,2020-03-29,1831,18,,625976.0,39.7
10135,Luxembourg,2020-03-30,1950,21,,625976.0,39.7
10136,Luxembourg,2020-03-31,1988,22,,625976.0,39.7
10137,Luxembourg,2020-04-01,2178,23,18690.0,625976.0,39.7
10138,Luxembourg,2020-04-02,2319,29,,625976.0,39.7
10139,Luxembourg,2020-04-03,2487,30,21463.0,625976.0,39.7
10140,Luxembourg,2020-04-04,2612,31,22793.0,625976.0,39.7
10141,Luxembourg,2020-04-05,2729,31,,625976.0,39.7
10142,Luxembourg,2020-04-06,2804,36,24291.0,625976.0,39.7
10143,Luxembourg,2020-04-07,2843,41,,625976.0,39.7
10144,Luxembourg,2020-04-08,2970,44,,625976.0,39.7
10145,Luxembourg,2020-04-09,3034,46,27521.0,625976.0,39.7
10146,Luxembourg,2020-04-10,3115,52,28273.0,625976.0,39.7
10147,Luxembourg,2020-04-11,3223,54,28965.0,625976.0,39.7
10148,Luxembourg,2020-04-12,3270,62,29315.0,625976.0,39.7
10149,Luxembourg,2020-04-13,3281,66,,625976.0,39.7
10150,Luxembourg,2020-04-14,3292,67,29523.0,625976.0,39.7
10151,Luxembourg,2020-04-15,3307,67,30723.0,625976.0,39.7
10152,Luxembourg,2020-04-16,3373,69,31660.0,625976.0,39.7
10153,Luxembourg,2020-04-17,3444,69,32394.0,625976.0,39.7
10154,Luxembourg,2020-04-18,3480,72,33252.0,625976.0,39.7
10155,Luxembourg,2020-04-19,3537,72,33666.0,625976.0,39.7
10156,Luxembourg,2020-04-20,3550,73,33798.0,625976.0,39.7
10157,Luxembourg,2020-04-21,3558,75,34962.0,625976.0,39.7
10158,Luxembourg,2020-04-22,3618,78,36087.0,625976.0,39.7
10159,Luxembourg,2020-04-23,3654,80,36891.0,625976.0,39.7
10160,Luxembourg,2020-04-24,3665,83,37782.0,625976.0,39.7
10161,Luxembourg,2020-04-25,3695,85,38514.0,625976.0,39.7
10162,Luxembourg,2020-04-26,3711,85,39003.0,625976.0,39.7
10163,Luxembourg,2020-04-27,3723,88,39102.0,625976.0,39.7
10164,Luxembourg,2020-04-28,3729,88,39741.0,625976.0,39.7
10165,Luxembourg,2020-04-29,3741,89,41758.0,625976.0,39.7
10166,Luxembourg,2020-04-30,3769,89,42643.0,625976.0,39.7
10167,Luxembourg,2020-05-01,3784,90,44895.0,625976.0,39.7
10168,Luxembourg,2020-05-02,3802,92,47460.0,625976.0,39.7
10169,Luxembourg,2020-05-03,3812,92,48118.0,625976.0,39.7
10170,Luxembourg,2020-05-04,3824,96,48339.0,625976.0,39.7
10171,Luxembourg,2020-05-05,3828,96,49299.0,625976.0,39.7
10172,Luxembourg,2020-05-06,3840,96,50533.0,625976.0,39.7
10173,Luxembourg,2020-05-07,3851,98,51883.0,625976.0,39.7
10174,Luxembourg,2020-05-08,3859,100,53257.0,625976.0,39.7
10175,Luxembourg,2020-05-09,3871,100,54463.0,625976.0,39.7
10176,Luxembourg,2020-05-10,3877,101,55250.0,625976.0,39.7
10177,Luxembourg,2020-05-11,3886,101,55415.0,625976.0,39.7
10178,Luxembourg,2020-05-12,3888,101,56394.0,625976.0,39.7
10179,Luxembourg,2020-05-13,3894,102,57687.0,625976.0,39.7
10180,Luxembourg,2020-05-14,3904,103,58727.0,625976.0,39.7
10181,Luxembourg,2020-05-15,3915,103,,625976.0,39.7
10182,Latvia,2020-02-29,0,0,116.0,1886202.0,43.9
10183,Latvia,2020-03-01,0,0,126.0,1886202.0,43.9
10184,Latvia,2020-03-02,0,0,163.0,1886202.0,43.9
10185,Latvia,2020-03-03,1,0,204.0,1886202.0,43.9
10186,Latvia,2020-03-04,0,0,240.0,1886202.0,43.9
10187,Latvia,2020-03-05,0,0,275.0,1886202.0,43.9
10188,Latvia,2020-03-06,0,0,307.0,1886202.0,43.9
10189,Latvia,2020-03-07,0,0,321.0,1886202.0,43.9
10190,Latvia,2020-03-08,2,0,343.0,1886202.0,43.9
10191,Latvia,2020-03-09,3,0,391.0,1886202.0,43.9
10192,Latvia,2020-03-10,6,0,450.0,1886202.0,43.9
10193,Latvia,2020-03-11,8,0,497.0,1886202.0,43.9
10194,Latvia,2020-03-12,10,0,576.0,1886202.0,43.9
10195,Latvia,2020-03-13,16,0,703.0,1886202.0,43.9
10196,Latvia,2020-03-14,19,0,1019.0,1886202.0,43.9
10197,Latvia,2020-03-15,26,0,1353.0,1886202.0,43.9
10198,Latvia,2020-03-16,31,0,1704.0,1886202.0,43.9
10199,Latvia,2020-03-17,36,0,2199.0,1886202.0,43.9
10200,Latvia,2020-03-18,61,0,2954.0,1886202.0,43.9
10201,Latvia,2020-03-19,71,0,3674.0,1886202.0,43.9
10202,Latvia,2020-03-20,86,0,4373.0,1886202.0,43.9
10203,Latvia,2020-03-21,111,0,5762.0,1886202.0,43.9
10204,Latvia,2020-03-22,124,0,6573.0,1886202.0,43.9
10205,Latvia,2020-03-23,139,0,7758.0,1886202.0,43.9
10206,Latvia,2020-03-24,180,0,8645.0,1886202.0,43.9
10207,Latvia,2020-03-25,197,0,9796.0,1886202.0,43.9
10208,Latvia,2020-03-26,221,0,10613.0,1886202.0,43.9
10209,Latvia,2020-03-27,244,0,11702.0,1886202.0,43.9
10210,Latvia,2020-03-28,280,0,12748.0,1886202.0,43.9
10211,Latvia,2020-03-29,305,0,13805.0,1886202.0,43.9
10212,Latvia,2020-03-30,376,0,14307.0,1886202.0,43.9
10213,Latvia,2020-03-31,376,0,14807.0,1886202.0,43.9
10214,Latvia,2020-04-01,398,0,15810.0,1886202.0,43.9
10215,Latvia,2020-04-02,446,0,16834.0,1886202.0,43.9
10216,Latvia,2020-04-03,458,0,18198.0,1886202.0,43.9
10217,Latvia,2020-04-04,493,1,19380.0,1886202.0,43.9
10218,Latvia,2020-04-05,509,1,20680.0,1886202.0,43.9
10219,Latvia,2020-04-06,533,1,21453.0,1886202.0,43.9
10220,Latvia,2020-04-07,542,1,22575.0,1886202.0,43.9
10221,Latvia,2020-04-08,548,2,24036.0,1886202.0,43.9
10222,Latvia,2020-04-09,577,2,25458.0,1886202.0,43.9
10223,Latvia,2020-04-10,589,2,26656.0,1886202.0,43.9
10224,Latvia,2020-04-11,612,2,27796.0,1886202.0,43.9
10225,Latvia,2020-04-12,630,3,28214.0,1886202.0,43.9
10226,Latvia,2020-04-13,651,5,28776.0,1886202.0,43.9
10227,Latvia,2020-04-14,655,5,29018.0,1886202.0,43.9
10228,Latvia,2020-04-15,657,5,29896.0,1886202.0,43.9
10229,Latvia,2020-04-16,666,5,31302.0,1886202.0,43.9
10230,Latvia,2020-04-17,675,5,32837.0,1886202.0,43.9
10231,Latvia,2020-04-18,682,5,34697.0,1886202.0,43.9
10232,Latvia,2020-04-19,712,5,35881.0,1886202.0,43.9
10233,Latvia,2020-04-20,727,5,36668.0,1886202.0,43.9
10234,Latvia,2020-04-21,739,5,37972.0,1886202.0,43.9
10235,Latvia,2020-04-22,748,9,39336.0,1886202.0,43.9
