,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
13,2020-03-17,9.077238195844533e-08,1.4985223513025635e-07,4.045854738719277e-08,,0.9999997189168355,1.839429088461119,1.0166506779345877e-08
14,2020-03-18,1.009388887377912e-07,3.001712996534417e-07,4.6942288955653154e-08,,0.9999995519475227,1.014902818552951,1.0166506779345877e-08
15,2020-03-19,1.2708133474182345e-07,3.6926204980695567e-07,5.4152209579781093e-08,,0.9999994495044059,2.541634052219572,1.0892685835013438e-08
16,2020-03-20,1.5903321319119622e-07,6.512270031361607e-07,6.322944777562563e-08,,0.9999991265103358,-0.2025442082314275,1.4523581113351251e-08
17,2020-03-21,2.200322538672715e-07,5.466572191200316e-07,7.458896300356821e-08,,0.999999158721564,1.2392749699680476,1.670211828035394e-08
18,2020-03-22,2.6505535531866036e-07,7.585977635098645e-07,9.030555256551618e-08,,0.9999988860413286,-0.9782789762594131,1.74282973360215e-08
19,2020-03-23,3.30411470328741e-07,4.15011330314012e-07,1.0923807794542049e-07,,0.9999991453391214,1.8646797726327455,2.4690087892697128e-08
20,2020-03-24,3.5292302105443543e-07,9.850100190805009e-07,1.3283889725461626e-07,,0.9999985292280626,-0.5734870280659237,2.9047162226702503e-08
21,2020-03-25,4.3715979151187267e-07,6.731679846038302e-07,1.580476844727902e-07,,0.9999987316245394,1.3115821097105067,3.122569939370519e-08
22,2020-03-26,4.807305348519264e-07,1.171741776252161e-06,1.892733838664954e-07,,0.999998158254305,-0.2399659145500626,3.2678057505040316e-08
23,2020-03-27,5.765861702000448e-07,9.261895155714288e-07,2.2361127921306157e-07,,0.9999982736130351,-0.45547037969704113,5.3011071063732066e-08
24,2020-03-28,6.383113899317876e-07,5.606621009079054e-07,2.647960056559219e-07,,0.9999985362305035,2.080289084394113,6.099904067607526e-08
25,2020-03-29,6.550135082121415e-07,1.8262365851388239e-06,3.1038967636533527e-07,,0.9999972083602303,-0.46492052500497316,6.898701028841844e-08
26,2020-03-30,8.111420051806673e-07,1.3187930350248429e-06,3.571763555233454e-07,,0.9999975128886043,3.7235672606707784,7.407026367809138e-08
27,2020-03-31,8.997358499721101e-07,4.192594777896673e-06,4.151150701791073e-07,,0.999994492554302,0.332528062211562,8.93200238471102e-08
28,2020-04-01,1.3013128677562722e-06,4.025936684620968e-06,4.793819166056866e-07,,0.999994193368531,-1.8165762369642549,1.0747450023879926e-07
29,2020-04-02,1.6556882469220428e-06,1.21469008040164e-06,5.723328357311347e-07,,0.999996557288837,1.8287970228369694,1.3870019963250446e-07
30,2020-04-03,1.6723903652023966e-06,4.107631828383569e-06,6.90596281939852e-07,,0.9999935293815245,0.5157591836924162,1.39426378688172e-07
31,2020-04-04,2.0093374470321457e-06,4.513773400231928e-06,8.100527365971661e-07,,0.9999926668364162,2.0360002677178253,1.6629500374787184e-07
32,2020-04-05,2.3673437214762543e-06,8.10322460246414e-06,9.535768399566051e-07,,0.9999885758548361,-0.89534326972342,1.6629500374787184e-07
33,2020-04-06,3.0986060305334896e-06,5.0833052596054894e-06,1.1226728200620519e-06,,0.9999906954158898,0.2936181861448956,2.72317145875336e-07
34,2020-04-07,3.442088723864247e-06,5.428292180980126e-06,1.3440018222430155e-06,,0.9999897856172729,0.5362622587814442,3.057213824360438e-07
35,2020-04-08,3.7993688192526878e-06,6.670992024957519e-06,1.5898653025190331e-06,,0.9999879397738533,0.3640416337621308,3.6744660216778667e-07
36,2020-04-09,4.269206668269601e-06,7.312882440235092e-06,1.861248789608511e-06,,0.9999865566621019,0.132045611549101,4.502310145138888e-07
37,2020-04-10,4.776805828181227e-06,7.064062373803852e-06,2.1661921230563396e-06,,0.9999859929396749,0.21581981490491606,5.620625890866934e-07
38,2020-04-11,5.220501231194107e-06,7.3100814638775176e-06,2.5073925393549988e-06,,0.9999849620247656,0.8544332928788961,7.036675049418681e-07
39,2020-04-12,5.659839559872982e-06,1.0958353169618807e-05,2.880285484440292e-06,,0.9999805015217861,-0.0377587185682797,7.842733801209676e-07
40,2020-04-13,6.4731601022206525e-06,9.527054250898054e-06,3.2845597387169335e-06,,0.9999807152259081,-1.3082722889361602,8.576174647433915e-07
41,2020-04-14,7.069353106923723e-06,0.0,0.0,,0.0,0.0,9.868773366522175e-07
